seqnames	start	end	width	strand	peak_name
chr1	135839119	135839395	277	*	peak_2639
chr1	162814439	162814762	324	*	peak_2640
chr1	109984445	109984628	184	*	peak_2641
chr1	151472400	151472583	184	*	peak_2642
chr1	40006433	40006595	163	*	peak_2643
chr1	153465779	153465946	168	*	peak_2644
chr1	188266282	188266518	237	*	peak_2645
chr1	87410009	87410126	118	*	peak_2646
chr1	167003336	167003820	485	*	peak_2647
chr1	132571685	132571909	225	*	peak_2648
chr1	93343853	93344183	331	*	peak_2649
chr1	94039073	94039449	377	*	peak_2650
chr1	178531408	178531634	227	*	peak_2651
chr1	172521326	172521672	347	*	peak_2652
chr1	171129363	171129843	481	*	peak_2653
chr1	172482428	172482871	444	*	peak_2654
chr1	78819812	78820193	382	*	peak_2655
chr1	34007923	34008146	224	*	peak_2656
chr1	60078158	60078308	151	*	peak_2657
chr1	4294779	4295217	439	*	peak_2658
chr1	125872206	125872545	340	*	peak_2659
chr1	97770448	97770619	172	*	peak_2660
chr1	74968100	74968292	193	*	peak_2661
chr1	64536706	64537103	398	*	peak_2662
chr1	173520167	173520368	202	*	peak_2663
chr1	53315164	53315370	207	*	peak_2664
chr1	136019489	136019629	141	*	peak_2665
chr1	180113073	180113452	380	*	peak_2666
chr1	88139269	88139497	229	*	peak_2667
chr1	118483028	118483460	433	*	peak_2668
chr1	37897505	37897690	186	*	peak_2669
chr1	80269742	80269979	238	*	peak_2670
chr1	151478624	151479021	398	*	peak_2671
chr1	65282909	65283212	304	*	peak_2672
chr1	150363152	150363309	158	*	peak_2673
chr1	93806814	93807078	265	*	peak_2674
chr1	90768120	90768453	334	*	peak_2675
chr1	134359571	134359844	274	*	peak_2676
chr1	87086921	87087278	358	*	peak_2677
chr1	170193941	170194141	201	*	peak_2678
chr1	9969264	9969560	297	*	peak_2679
chr1	45923345	45923679	335	*	peak_2680
chr1	91251889	91252109	221	*	peak_2681
chr1	161156862	161157183	322	*	peak_2682
chr1	156331109	156331360	252	*	peak_2683
chr1	180949437	180949575	139	*	peak_2684
chr1	14172203	14172577	375	*	peak_2685
chr1	59122715	59123150	436	*	peak_2686
chr1	43125279	43125769	491	*	peak_2687
chr1	169657621	169658082	462	*	peak_2688
chr1	6858786	6859222	437	*	peak_2689
chr1	189209653	189209851	199	*	peak_2690
chr1	156821832	156822002	171	*	peak_2691
chr1	75136714	75136828	115	*	peak_2692
chr1	37892682	37892847	166	*	peak_2693
chr1	125394255	125394562	308	*	peak_2694
chr1	78512394	78512872	479	*	peak_2695
chr1	185334700	185335007	308	*	peak_2696
chr1	93756479	93756902	424	*	peak_2697
chr1	75142501	75142830	330	*	peak_2698
chr1	156312274	156312485	212	*	peak_2699
chr1	79721129	79721455	327	*	peak_2700
chr1	86069907	86070271	365	*	peak_2701
chr1	179670234	179670570	337	*	peak_2702
chr1	120190778	120190975	198	*	peak_2703
chr1	185332552	185332781	230	*	peak_2704
chr1	91252601	91253024	424	*	peak_2705
chr1	53353755	53354073	319	*	peak_2706
chr1	88266924	88267177	254	*	peak_2707
chr1	72259487	72259920	434	*	peak_2708
chr1	59122858	59123294	437	*	peak_2709
chr1	131747919	131748382	464	*	peak_2710
chr1	183294340	183294526	187	*	peak_2711
chr1	10038771	10039214	444	*	peak_2712
chr1	171235228	171235685	458	*	peak_2713
chr1	176815821	176816023	203	*	peak_2714
chr1	57407505	57407812	308	*	peak_2715
chr1	181358275	181358614	340	*	peak_2716
chr1	169743152	169743525	374	*	peak_2717
chr1	123333279	123333631	353	*	peak_2718
chr1	156657445	156657683	239	*	peak_2719
chr1	136162501	136162851	351	*	peak_2720
chr1	4294691	4294893	203	*	peak_2721
chr1	105782125	105782321	197	*	peak_2722
chr1	153665826	153666188	363	*	peak_2723
chr1	4810762	4811213	452	*	peak_2724
chr1	130732445	130732904	460	*	peak_2725
chr1	43733929	43734328	400	*	peak_2726
chr1	163386816	163387175	360	*	peak_2727
chr1	144754497	144754638	142	*	peak_2728
chr1	135437702	135438035	334	*	peak_2729
chr1	37421111	37421447	337	*	peak_2730
chr1	134988501	134988868	368	*	peak_2731
chr1	30943700	30944057	358	*	peak_2732
chr1	164069955	164070247	293	*	peak_2733
chr1	120603677	120604039	363	*	peak_2734
chr1	74598124	74598397	274	*	peak_2735
chr1	86544875	86545009	135	*	peak_2736
chr1	53162725	53163035	311	*	peak_2737
chr1	43935294	43935523	230	*	peak_2738
chr1	107590553	107591004	452	*	peak_2739
chr1	135149643	135150118	476	*	peak_2740
chr1	171272789	171273275	487	*	peak_2741
chr1	167618842	167619088	247	*	peak_2742
chr1	88136465	88136918	454	*	peak_2743
chr1	171442928	171443183	256	*	peak_2744
chr1	167620310	167620532	223	*	peak_2745
chr1	180693256	180693549	294	*	peak_2746
chr1	175060986	175061282	297	*	peak_2747
chr1	52927921	52928266	346	*	peak_2748
chr1	187114077	187114487	411	*	peak_2749
chr1	135412839	135413295	457	*	peak_2750
chr1	92468438	92468791	354	*	peak_2751
chr1	77378046	77378509	464	*	peak_2752
chr1	109984667	109984926	260	*	peak_2753
chr1	82725168	82725631	464	*	peak_2754
chr1	10041511	10041951	441	*	peak_2755
chr1	79722023	79722378	356	*	peak_2756
chr1	59709411	59709835	425	*	peak_2757
chr1	172526587	172526795	209	*	peak_2758
chr1	72588230	72588438	209	*	peak_2759
chr1	58502027	58502455	429	*	peak_2760
chr1	75437340	75437677	338	*	peak_2761
chr1	138968302	138968421	120	*	peak_2762
chr1	183276488	183276848	361	*	peak_2763
chr1	86045944	86046257	314	*	peak_2764
chr1	4810825	4811026	202	*	peak_2765
chr1	157136779	157137013	235	*	peak_2766
chr1	20999614	20999790	177	*	peak_2767
chr1	174431332	174431531	200	*	peak_2768
chr1	135841988	135842474	487	*	peak_2769
chr1	157099498	157099964	467	*	peak_2770
chr1	65108613	65108959	347	*	peak_2771
chr1	128592154	128592580	427	*	peak_2772
chr1	60091962	60092334	373	*	peak_2773
chr1	78514740	78514849	110	*	peak_2774
chr1	174041156	174041327	172	*	peak_2775
chr1	86157365	86157684	320	*	peak_2776
chr1	80267207	80267666	460	*	peak_2777
chr1	159234050	159234408	359	*	peak_2778
chr1	37875931	37876346	416	*	peak_2779
chr1	172477365	172477690	326	*	peak_2780
chr1	193305056	193305242	187	*	peak_2781
chr1	72286546	72286726	181	*	peak_2782
chr1	136476768	136477004	237	*	peak_2783
chr1	187215790	187216033	244	*	peak_2784
chr1	65192487	65192837	351	*	peak_2785
chr1	68254781	68255081	301	*	peak_2786
chr1	51752470	51752691	222	*	peak_2787
chr1	58397368	58397473	106	*	peak_2788
chr1	132986649	132987062	414	*	peak_2789
chr1	153904273	153904568	296	*	peak_2790
chr1	119744355	119744724	370	*	peak_2791
chr1	80502652	80502820	169	*	peak_2792
chr1	75202258	75202692	435	*	peak_2793
chr1	31190719	31191180	462	*	peak_2794
chr1	44088533	44088844	312	*	peak_2795
chr1	130886305	130886595	291	*	peak_2796
chr1	174452682	174452814	133	*	peak_2797
chr1	51749834	51750062	229	*	peak_2798
chr1	131798886	131799223	338	*	peak_2799
chr1	166630293	166630766	474	*	peak_2800
chr1	51471776	51471985	210	*	peak_2801
chr1	190776436	190776649	214	*	peak_2802
chr1	160930880	160931042	163	*	peak_2803
chr1	170921019	170921421	403	*	peak_2804
chr1	43061289	43061655	367	*	peak_2805
chr1	160907563	160907838	276	*	peak_2806
chr1	139455277	139455668	392	*	peak_2807
chr1	65014480	65014612	133	*	peak_2808
chr1	87147937	87148358	422	*	peak_2809
chr1	193155220	193155527	308	*	peak_2810
chr1	134201253	134201516	264	*	peak_2811
chr1	133620945	133621406	462	*	peak_2812
chr1	60979102	60979291	190	*	peak_2813
chr1	193210618	193210831	214	*	peak_2814
chr1	90045859	90046118	260	*	peak_2815
chr1	36368180	36368597	418	*	peak_2816
chr1	140088327	140088449	123	*	peak_2817
chr1	177023351	177023569	219	*	peak_2818
chr1	4346824	4347283	460	*	peak_2819
chr1	150459009	150459120	112	*	peak_2820
chr1	173633579	173633845	267	*	peak_2821
chr1	172202714	172203166	453	*	peak_2822
chr1	159259631	159259931	301	*	peak_2823
chr1	161780920	161781070	151	*	peak_2824
chr1	85895961	85896178	218	*	peak_2825
chr1	153782683	153783139	457	*	peak_2826
chr1	180165799	180166121	323	*	peak_2827
chr1	171127564	171127960	397	*	peak_2828
chr1	105666866	105667115	250	*	peak_2829
chr1	65189428	65189637	210	*	peak_2830
chr1	24745153	24745544	392	*	peak_2831
chr1	133604929	133605414	486	*	peak_2832
chr1	156420206	156420691	486	*	peak_2833
chr1	16103430	16103808	379	*	peak_2834
chr1	143739710	143740031	322	*	peak_2835
chr1	78511418	78511615	198	*	peak_2836
chr1	87328182	87328466	285	*	peak_2837
chr1	40089905	40090237	333	*	peak_2838
chr1	191307059	191307427	369	*	peak_2839
chr1	93479354	93479812	459	*	peak_2840
chr1	6730771	6731258	488	*	peak_2841
chr1	39554481	39554779	299	*	peak_2842
chr1	75317965	75318344	380	*	peak_2843
chr1	58718579	58718924	346	*	peak_2844
chr1	133705691	133705978	288	*	peak_2845
chr1	53159774	53160017	244	*	peak_2846
chr1	75176155	75176430	276	*	peak_2847
chr1	58930571	58930677	107	*	peak_2848
chr1	40440134	40440562	429	*	peak_2849
chr1	93992610	93992935	326	*	peak_2850
chr1	189643308	189643672	365	*	peak_2851
chr1	171345744	171346069	326	*	peak_2852
chr1	164070096	164070226	131	*	peak_2853
chr1	63172674	63172964	291	*	peak_2854
chr1	171274321	171274781	461	*	peak_2855
chr1	75320651	75320979	329	*	peak_2856
chr1	134193787	134193926	140	*	peak_2857
chr1	56636116	56636436	321	*	peak_2858
chr1	172316939	172317342	404	*	peak_2859
chr1	39554420	39554672	253	*	peak_2860
chr1	161241937	161242357	421	*	peak_2861
chr1	88074302	88074484	183	*	peak_2862
chr1	136018269	136018416	148	*	peak_2863
chr1	53159717	53160035	319	*	peak_2864
chr1	133612167	133612282	116	*	peak_2865
chr1	125874851	125875055	205	*	peak_2866
chr1	156419715	156419887	173	*	peak_2867
chr1	82451372	82451643	272	*	peak_2868
chr1	143740444	143740622	179	*	peak_2869
chr1	173857391	173857654	264	*	peak_2870
chr1	87187249	87187398	150	*	peak_2871
chr1	184037664	184037925	262	*	peak_2872
chr1	156655481	156655907	427	*	peak_2873
chr1	59125262	59125426	165	*	peak_2874
chr1	85796186	85796451	266	*	peak_2875
chr1	87390769	87391148	380	*	peak_2876
chr1	171331929	171332273	345	*	peak_2877
chr1	158364389	158364490	102	*	peak_2878
chr1	150450265	150450375	111	*	peak_2879
chr1	93627221	93627484	264	*	peak_2880
chr1	39555511	39555874	364	*	peak_2881
chr1	92937961	92938128	168	*	peak_2882
chr1	75477876	75478180	305	*	peak_2883
chr1	161088806	161089186	381	*	peak_2884
chr1	181904799	181905038	240	*	peak_2885
chr1	118389567	118389674	108	*	peak_2886
chr1	34162228	34162531	304	*	peak_2887
chr1	21403504	21403834	331	*	peak_2888
chr1	168120244	168120498	255	*	peak_2889
chr1	132362430	132362636	207	*	peak_2890
chr1	133680279	133680611	333	*	peak_2891
chr1	95620653	95620986	334	*	peak_2892
chr1	134712530	134712804	275	*	peak_2893
chr1	180246299	180246521	223	*	peak_2894
chr1	86389576	86389690	115	*	peak_2895
chr1	60439987	60440448	462	*	peak_2896
chr1	170962101	170962479	379	*	peak_2897
chr1	58413348	58413761	414	*	peak_2898
chr1	9909180	9909372	193	*	peak_2899
chr1	139423602	139423813	212	*	peak_2900
chr1	63170622	63170947	326	*	peak_2901
chr1	37433556	37433667	112	*	peak_2902
chr1	143741323	143741790	468	*	peak_2903
chr1	66722165	66722654	490	*	peak_2904
chr1	75548107	75548444	338	*	peak_2905
chr1	53313903	53314021	119	*	peak_2906
chr1	94022299	94022433	135	*	peak_2907
chr1	166406495	166406900	406	*	peak_2908
chr1	86392213	86392348	136	*	peak_2909
chr1	133607871	133608042	172	*	peak_2910
chr1	8678344	8678550	207	*	peak_2911
chr1	118391433	118391930	498	*	peak_2912
chr1	171219405	171219564	160	*	peak_2913
chr1	163253899	163254109	211	*	peak_2914
chr1	13113887	13114201	315	*	peak_2915
chr1	6251087	6251520	434	*	peak_2916
chr1	36532585	36532933	349	*	peak_2917
chr1	118848761	118849107	347	*	peak_2918
chr1	69827635	69828080	446	*	peak_2919
chr1	162674067	162674273	207	*	peak_2920
chr1	151895237	151895701	465	*	peak_2921
chr1	120605351	120605776	426	*	peak_2922
chr1	88201022	88201271	250	*	peak_2923
chr1	87478706	87478822	117	*	peak_2924
chr1	54646953	54647144	192	*	peak_2925
chr1	172084290	172084708	419	*	peak_2926
chr1	130692414	130692687	274	*	peak_2927
chr1	131273865	131274056	192	*	peak_2928
chr1	178188559	178188829	271	*	peak_2929
chr1	151458132	151458562	431	*	peak_2930
chr1	107596346	107596497	152	*	peak_2931
chr1	157101982	157102108	127	*	peak_2932
chr1	91323845	91324273	429	*	peak_2933
chr1	170300341	170300587	247	*	peak_2934
chr1	66177109	66177555	447	*	peak_2935
chr1	85654288	85654442	155	*	peak_2936
chr1	172897168	172897555	388	*	peak_2937
chr1	161071074	161071433	360	*	peak_2938
chr1	93406081	93406447	367	*	peak_2939
chr1	58797251	58797534	284	*	peak_2940
chr1	130699777	130700254	478	*	peak_2941
chr1	37893414	37893755	342	*	peak_2942
chr1	56797231	56797534	304	*	peak_2943
chr1	163995763	163995908	146	*	peak_2944
chr1	73915528	73915778	251	*	peak_2945
chr1	88229196	88229656	461	*	peak_2946
chr1	24178217	24178495	279	*	peak_2947
chr1	183138110	183138263	154	*	peak_2948
chr1	24030328	24030820	493	*	peak_2949
chr1	4860168	4860317	150	*	peak_2950
chr1	172103318	172103612	295	*	peak_2951
chr1	171589677	171589799	123	*	peak_2952
chr1	105697260	105697464	205	*	peak_2953
chr1	37431162	37431488	327	*	peak_2954
chr1	93026888	93027341	454	*	peak_2955
chr1	187217960	187218323	364	*	peak_2956
chr1	36541003	36541158	156	*	peak_2957
chr1	16643929	16644181	253	*	peak_2958
chr1	23762837	23763205	369	*	peak_2959
chr1	87267449	87267619	171	*	peak_2960
chr1	183348180	183348322	143	*	peak_2961
chr1	133679183	133679441	259	*	peak_2962
chr1	164070582	164070732	151	*	peak_2963
chr1	37872416	37872851	436	*	peak_2964
chr1	167235088	167235205	118	*	peak_2965
chr1	56796227	56796722	496	*	peak_2966
chr1	85795649	85796090	442	*	peak_2967
chr1	165876683	165876899	217	*	peak_2968
chr1	64534283	64534475	193	*	peak_2969
chr1	12844915	12845374	460	*	peak_2970
chr1	119654057	119654157	101	*	peak_2971
chr1	65110002	65110355	354	*	peak_2972
chr1	22288642	22289053	412	*	peak_2973
chr1	170319483	170319923	441	*	peak_2974
chr1	57775302	57775568	267	*	peak_2975
chr1	125407976	125408205	230	*	peak_2976
chr1	18118555	18118760	206	*	peak_2977
chr1	166256683	166257162	480	*	peak_2978
chr1	177450092	177450558	467	*	peak_2979
chr1	177445497	177445849	353	*	peak_2980
chr1	175894844	175894979	136	*	peak_2981
chr1	72713119	72713252	134	*	peak_2982
chr1	166405227	166405595	369	*	peak_2983
chr1	132883807	132884266	460	*	peak_2984
chr1	136625644	136625972	329	*	peak_2985
chr1	177997335	177997835	501	*	peak_2986
chr1	140088497	140088904	408	*	peak_2987
chr1	118849534	118849674	141	*	peak_2988
chr1	176815848	176816277	430	*	peak_2989
chr1	192101209	192101587	379	*	peak_2990
chr1	118422518	118422618	101	*	peak_2991
chr1	134111772	134111888	117	*	peak_2992
chr1	75181737	75182164	428	*	peak_2993
chr1	135873886	135874175	290	*	peak_2994
chr1	171561800	171562262	463	*	peak_2995
chr1	32547952	32548162	211	*	peak_2996
chr1	181357001	181357165	165	*	peak_2997
chr1	171414180	171414664	485	*	peak_2998
chr1	133246692	133246890	199	*	peak_2999
chr1	184873284	184873580	297	*	peak_3000
chr1	63291700	63291938	239	*	peak_3001
chr1	57389522	57389750	229	*	peak_3002
chr1	91376729	91377027	299	*	peak_3003
chr1	125872219	125872485	267	*	peak_3004
chr1	74499701	74500195	495	*	peak_3005
chr1	125408244	125408701	458	*	peak_3006
chr1	51471472	51471913	442	*	peak_3007
chr1	181181646	181181912	267	*	peak_3008
chr1	131130891	131131169	279	*	peak_3009
chr1	131911946	131912287	342	*	peak_3010
chr1	37219580	37220077	498	*	peak_3011
chr1	75205776	75206011	236	*	peak_3012
chr1	83014984	83015420	437	*	peak_3013
chr1	92874087	92874236	150	*	peak_3014
chr1	65283369	65283858	490	*	peak_3015
chr1	157466993	157467475	483	*	peak_3016
chr1	37874209	37874640	432	*	peak_3017
chr1	33764621	33765113	493	*	peak_3018
chr1	164308368	164308593	226	*	peak_3019
chr1	57997151	57997525	375	*	peak_3020
chr1	91303085	91303484	400	*	peak_3021
chr1	192192036	192192141	106	*	peak_3022
chr1	106872175	106872572	398	*	peak_3023
chr1	152839246	152839688	443	*	peak_3024
chr1	87622527	87622840	314	*	peak_3025
chr1	92914092	92914535	444	*	peak_3026
chr1	64042882	64043368	487	*	peak_3027
chr1	184920273	184920610	338	*	peak_3028
chr1	58529187	58529529	343	*	peak_3029
chr1	37991880	37992042	163	*	peak_3030
chr1	93154296	93154614	319	*	peak_3031
chr1	159233712	159234199	488	*	peak_3032
chr1	172313193	172313470	278	*	peak_3033
chr1	36420471	36420688	218	*	peak_3034
chr1	86068330	86068486	157	*	peak_3035
chr1	131751511	131751719	209	*	peak_3036
chr1	175885434	175885849	416	*	peak_3037
chr1	171219350	171219458	109	*	peak_3038
chr1	134541087	134541285	199	*	peak_3039
chr1	58395275	58395574	300	*	peak_3040
chr1	161971013	161971134	122	*	peak_3041
chr1	93302172	93302378	207	*	peak_3042
chr1	193173699	193173816	118	*	peak_3043
chr1	165788895	165789070	176	*	peak_3044
chr1	171918066	171918491	426	*	peak_3045
chr1	36473073	36473401	329	*	peak_3046
chr1	174371259	174371744	486	*	peak_3047
chr1	43534424	43534891	468	*	peak_3048
chr1	139702187	139702436	250	*	peak_3049
chr1	158365009	158365285	277	*	peak_3050
chr1	44121168	44121312	145	*	peak_3051
chr1	74596743	74597236	494	*	peak_3052
chr1	75407874	75408277	404	*	peak_3053
chr1	75170978	75171403	426	*	peak_3054
chr1	164437561	164437752	192	*	peak_3055
chr1	87947383	87947793	411	*	peak_3056
chr1	163245552	163245709	158	*	peak_3057
chr1	86545587	86546000	414	*	peak_3058
chr1	81080033	81080251	219	*	peak_3059
chr1	165876562	165876820	259	*	peak_3060
chr1	88266697	88266937	241	*	peak_3061
chr1	136131394	136131792	399	*	peak_3062
chr1	39806059	39806329	271	*	peak_3063
chr1	22287106	22287431	326	*	peak_3064
chr1	96816782	96816890	109	*	peak_3065
chr1	40074979	40075219	241	*	peak_3066
chr1	87940406	87940521	116	*	peak_3067
chr1	51291983	51292229	247	*	peak_3068
chr1	58449928	58450323	396	*	peak_3069
chr1	53808358	53808492	135	*	peak_3070
chr1	84038041	84038530	490	*	peak_3071
chr1	192132445	192132933	489	*	peak_3072
chr1	177023505	177023677	173	*	peak_3073
chr1	30803963	30804063	101	*	peak_3074
chr1	146499617	146499765	149	*	peak_3075
chr1	84750148	84750297	150	*	peak_3076
chr1	74155964	74156286	323	*	peak_3077
chr1	59644567	59644873	307	*	peak_3078
chr1	149832589	149832858	270	*	peak_3079
chr1	87948906	87949193	288	*	peak_3080
chr1	134037789	134037975	187	*	peak_3081
chr1	92961079	92961453	375	*	peak_3082
chr1	151344956	151345177	222	*	peak_3083
chr1	182449957	182450427	471	*	peak_3084
chr1	53276881	53277114	234	*	peak_3085
chr1	150565666	150566074	409	*	peak_3086
chr1	6807079	6807426	348	*	peak_3087
chr1	31227450	31227904	455	*	peak_3088
chr1	188974590	188974765	176	*	peak_3089
chr1	78658530	78658818	289	*	peak_3090
chr1	87805408	87805835	428	*	peak_3091
chr1	173630976	173631363	388	*	peak_3092
chr1	91352418	91352604	187	*	peak_3093
chr1	75551371	75551715	345	*	peak_3094
chr1	11521935	11522109	175	*	peak_3095
chr1	54649572	54649908	337	*	peak_3096
chr1	52121870	52122090	221	*	peak_3097
chr1	58647566	58647740	175	*	peak_3098
chr1	128143697	128143910	214	*	peak_3099
chr1	181181349	181181493	145	*	peak_3100
chr1	171140542	171140672	131	*	peak_3101
chr1	66434222	66434358	137	*	peak_3102
chr1	63049815	63049927	113	*	peak_3103
chr1	60486107	60486576	470	*	peak_3104
chr1	177022262	177022502	241	*	peak_3105
chr1	166397763	166397990	228	*	peak_3106
chr1	85651430	85651709	280	*	peak_3107
chr1	162009631	162009803	173	*	peak_3108
chr1	156008852	156008989	138	*	peak_3109
chr1	92918442	92918828	387	*	peak_3110
chr1	4910873	4911246	374	*	peak_3111
chr1	181179479	181179969	491	*	peak_3112
chr1	179768990	179769203	214	*	peak_3113
chr1	178953271	178953551	281	*	peak_3114
chr1	150458348	150458698	351	*	peak_3115
chr1	190929948	190930254	307	*	peak_3116
chr1	165774766	165774943	178	*	peak_3117
chr1	136051882	136052009	128	*	peak_3118
chr1	161992019	161992427	409	*	peak_3119
chr1	84081436	84081659	224	*	peak_3120
chr1	79730141	79730579	439	*	peak_3121
chr1	9550578	9551004	427	*	peak_3122
chr1	174252897	174253046	150	*	peak_3123
chr1	97822089	97822314	226	*	peak_3124
chr1	165878070	165878354	285	*	peak_3125
chr1	157538078	157538288	211	*	peak_3126
chr1	72583728	72583865	138	*	peak_3127
chr1	135959126	135959367	242	*	peak_3128
chr1	65072395	65072873	479	*	peak_3129
chr1	56796189	56796442	254	*	peak_3130
